row_id,dataset,molecule_index,component_split,mask_id,mask_atoms,mask_size,mutant_smiles,parent_mutant_tanimoto,parent_nearest_train_tanimoto,nearest_train_tanimoto,absolute_in_domain,local_supported,scored_in_pilot
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,0,[0],1,N#CCc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7450980392156863,0.8043478260869565,0.7551020408163265,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,0,[0],1,NC(=O)c1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.76,0.8043478260869565,0.7708333333333334,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,0,[0],1,O=C(Nc1ncc(Cc2ccc(O)cc2)s1)c1cccs1,0.8085106382978723,0.8043478260869565,0.8222222222222222,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,0,[0],1,[C-]#[N+]c1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7450980392156863,0.8043478260869565,0.7551020408163265,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,1,[5],1,Cc1ccc(C=Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.6111111111111112,0.8043478260869565,0.5517241379310345,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,1,[5],1,Cc1ccc(NCCc2cnc(NC(=O)c3cccs3)s2)cc1,0.6981132075471698,0.8043478260869565,0.603448275862069,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,1,[5],1,Cc1ccc(CCNc2cnc(NC(=O)c3cccs3)s2)cc1,0.6666666666666666,0.8043478260869565,0.55,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,1,[5],1,Cc1ccc(CSc2cnc(NC(=O)c3cccs3)s2)cc1,0.6792452830188679,0.8043478260869565,0.559322033898305,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,2,[10],1,Cc1ccc(Cc2cnc(C#CC(=O)c3cccs3)s2)cc1,0.6296296296296297,0.8043478260869565,0.4918032786885246,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,2,[10],1,Cc1ccc(Cc2cnc(NC(=O)C(=O)c3cccs3)s2)cc1,0.7959183673469388,0.8043478260869565,0.6346153846153846,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,2,[10],1,Cc1ccc(Cc2cnc(OC(=O)C(=O)c3cccs3)s2)cc1,0.6,0.8043478260869565,0.4677419354838709,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,2,[10],1,Cc1ccc(Cc2cnc(C(O)C(=O)c3cccs3)s2)cc1,0.6111111111111112,0.8043478260869565,0.4754098360655737,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,3,"[11, 12]",2,Cc1ccc(Cc2cnc(NCc3cccs3)s2)cc1,0.6078431372549019,0.8043478260869565,0.4655172413793103,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,3,"[11, 12]",2,Cc1ccc(Cc2cnc(NC(=S)Nc3cccs3)s2)cc1,0.6538461538461539,0.8043478260869565,0.509090909090909,False,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,6,"[1, 2, 3, 4, 19, 20]",6,CCCCCCCCc1cnc(NC(=O)c2cccs2)s1,0.6226415094339622,0.8043478260869565,0.6274509803921569,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,6,"[1, 2, 3, 4, 19, 20]",6,Cc1ccc(C)c(OCc2cnc(NC(=O)c3cccs3)s2)c1,0.6428571428571429,0.8043478260869565,0.6379310344827587,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,6,"[1, 2, 3, 4, 19, 20]",6,CC(Cc1cnc(NC(=O)c2cccs2)s1)C(=O)O,0.6346153846153846,0.8043478260869565,0.673469387755102,True,True,True
CHEMBL1862_Ki:101,CHEMBL1862_Ki,101,calibration,6,"[1, 2, 3, 4, 19, 20]",6,Cc1nc(Cc2cnc(NC(=O)c3cccs3)s2)cs1,0.6792452830188679,0.8043478260869565,0.6538461538461539,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,0,[0],1,CCCOc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7924528301886793,0.7551020408163265,0.7115384615384616,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,0,[0],1,O=C(Nc1ncc(Cc2ccc(OC(F)F)cc2)s1)c1cccs1,0.7592592592592593,0.7551020408163265,0.7115384615384616,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,0,[0],1,NCCOc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7592592592592593,0.7551020408163265,0.7115384615384616,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,0,[0],1,O=C(Nc1ncc(Cc2ccc(OCCO)cc2)s1)c1cccs1,0.7735849056603774,0.7551020408163265,0.7254901960784313,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,1,[1],1,CC(C)Nc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7090909090909091,0.7551020408163265,0.7254901960784313,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,1,[1],1,CS(=O)(=O)c1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7222222222222222,0.7551020408163265,0.74,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,1,[1],1,CC(O)c1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7222222222222222,0.7551020408163265,0.74,True,True,True
CHEMBL1862_Ki:102,CHEMBL1862_Ki,102,calibration,1,[1],1,CC(F)(F)c1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,0.7090909090909091,0.7551020408163265,0.7254901960784313,True,True,True
